year,region,residence,metric,unit,value
2025,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | River Wonders (formerly River Safari),%,2.0
2025,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,2.0
2025,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | National Orchid Gardens,%,4.0
2025,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Orchard Road,%,43.0
2025,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Chinatown,%,53.0
2025,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Merlion Park,%,42.0
2025,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Little India,%,19.0
2025,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,9.0
2025,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Singapore River,%,20.0
2025,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Singapore Botanic Gardens,%,8.0
2025,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Raffles Hotel,%,5.0
2025,GREATER CHINA,China,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,56.0
2025,GREATER CHINA,China,Major Attractions and Sites | Gardens by the Bay,%,55.0
2025,GREATER CHINA,China,Major Attractions and Sites | Sentosa,%,26.0
2025,GREATER CHINA,China,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,12.0
2025,GREATER CHINA,China,Major Attractions and Sites | Singapore Zoo,%,9.0
2025,GREATER CHINA,China,Major Attractions and Sites | Night Safari,%,8.0
2025,GREATER CHINA,China,Major Attractions and Sites | River Wonders (formerly River Safari),%,4.0
2025,GREATER CHINA,China,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,4.0
2025,GREATER CHINA,China,Major Attractions and Sites | National Orchid Gardens,%,3.0
2025,GREATER CHINA,China,Free Access Attractions and Sites | Orchard Road,%,42.0
2025,GREATER CHINA,China,Free Access Attractions and Sites | Chinatown,%,51.0
2025,GREATER CHINA,China,Free Access Attractions and Sites | Merlion Park,%,66.0
2025,GREATER CHINA,China,Free Access Attractions and Sites | Little India,%,21.0
2025,GREATER CHINA,China,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,9.0
2025,GREATER CHINA,China,Free Access Attractions and Sites | Singapore River,%,27.0
2025,GREATER CHINA,China,Free Access Attractions and Sites | Singapore Botanic Gardens,%,11.0
2025,GREATER CHINA,China,Free Access Attractions and Sites | Raffles Hotel,%,8.0
2025,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,43.0
2025,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Gardens by the Bay,%,41.0
2025,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Sentosa,%,14.0
2025,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,5.0
2025,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Singapore Zoo,%,5.0
2025,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Night Safari,%,5.0
2025,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | River Wonders (formerly River Safari),%,2.0
2025,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,3.0
2025,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | National Orchid Gardens,%,2.0
2025,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Orchard Road,%,43.0
2025,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Chinatown,%,55.0
2025,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Merlion Park,%,41.0
2025,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Little India,%,20.0
2025,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,6.0
2025,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Singapore River,%,22.0
2025,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Singapore Botanic Gardens,%,8.0
2025,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Raffles Hotel,%,7.0
2025,GREATER CHINA,Taiwan,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,41.0
2025,GREATER CHINA,Taiwan,Major Attractions and Sites | Gardens by the Bay,%,44.0
2025,GREATER CHINA,Taiwan,Major Attractions and Sites | Sentosa,%,14.0
2025,GREATER CHINA,Taiwan,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,6.0
2025,GREATER CHINA,Taiwan,Major Attractions and Sites | Singapore Zoo,%,6.0
2025,GREATER CHINA,Taiwan,Major Attractions and Sites | Night Safari,%,6.0
2025,GREATER CHINA,Taiwan,Major Attractions and Sites | River Wonders (formerly River Safari),%,3.0
2025,GREATER CHINA,Taiwan,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,2.0
2025,GREATER CHINA,Taiwan,Major Attractions and Sites | National Orchid Gardens,%,2.0
2025,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Orchard Road,%,29.0
2025,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Chinatown,%,45.0
2025,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Merlion Park,%,48.0
2025,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Little India,%,22.0
2025,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,6.0
2025,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Singapore River,%,28.0
2025,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Singapore Botanic Gardens,%,7.0
2025,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Raffles Hotel,%,6.0
2025,NORTH ASIA,Japan,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,50.0
2025,NORTH ASIA,Japan,Major Attractions and Sites | Gardens by the Bay,%,39.0
2025,NORTH ASIA,Japan,Major Attractions and Sites | Sentosa,%,16.0
2025,NORTH ASIA,Japan,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,7.0
2025,NORTH ASIA,Japan,Major Attractions and Sites | Singapore Zoo,%,6.0
2025,NORTH ASIA,Japan,Major Attractions and Sites | Night Safari,%,12.0
2025,NORTH ASIA,Japan,Major Attractions and Sites | River Wonders (formerly River Safari),%,4.0
2025,NORTH ASIA,Japan,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,4.0
2025,NORTH ASIA,Japan,Major Attractions and Sites | National Orchid Gardens,%,4.0
2025,NORTH ASIA,Japan,Free Access Attractions and Sites | Orchard Road,%,38.0
2025,NORTH ASIA,Japan,Free Access Attractions and Sites | Chinatown,%,42.0
2025,NORTH ASIA,Japan,Free Access Attractions and Sites | Merlion Park,%,51.0
2025,NORTH ASIA,Japan,Free Access Attractions and Sites | Little India,%,23.0
2025,NORTH ASIA,Japan,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,5.0
2025,NORTH ASIA,Japan,Free Access Attractions and Sites | Singapore River,%,15.0
2025,NORTH ASIA,Japan,Free Access Attractions and Sites | Singapore Botanic Gardens,%,12.0
2025,NORTH ASIA,Japan,Free Access Attractions and Sites | Raffles Hotel,%,14.0
2025,NORTH ASIA,South Korea,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,66.0
2025,NORTH ASIA,South Korea,Major Attractions and Sites | Gardens by the Bay,%,61.0
2025,NORTH ASIA,South Korea,Major Attractions and Sites | Sentosa,%,29.0
2025,NORTH ASIA,South Korea,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,14.0
2025,NORTH ASIA,South Korea,Major Attractions and Sites | Singapore Zoo,%,10.0
2025,NORTH ASIA,South Korea,Major Attractions and Sites | Night Safari,%,11.0
2025,NORTH ASIA,South Korea,Major Attractions and Sites | River Wonders (formerly River Safari),%,9.0
2025,NORTH ASIA,South Korea,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,7.0
2025,NORTH ASIA,South Korea,Major Attractions and Sites | National Orchid Gardens,%,8.0
2025,NORTH ASIA,South Korea,Free Access Attractions and Sites | Orchard Road,%,51.0
2025,NORTH ASIA,South Korea,Free Access Attractions and Sites | Chinatown,%,52.0
2025,NORTH ASIA,South Korea,Free Access Attractions and Sites | Merlion Park,%,55.0
2025,NORTH ASIA,South Korea,Free Access Attractions and Sites | Little India,%,26.0
2025,NORTH ASIA,South Korea,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,8.0
2025,NORTH ASIA,South Korea,Free Access Attractions and Sites | Singapore River,%,27.0
2025,NORTH ASIA,South Korea,Free Access Attractions and Sites | Singapore Botanic Gardens,%,24.0
2025,NORTH ASIA,South Korea,Free Access Attractions and Sites | Raffles Hotel,%,14.0
2025,SOUTH ASIA,India,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,60.0
2025,SOUTH ASIA,India,Major Attractions and Sites | Gardens by the Bay,%,61.0
2025,SOUTH ASIA,India,Major Attractions and Sites | Sentosa,%,48.0
2025,SOUTH ASIA,India,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,27.0
2025,SOUTH ASIA,India,Major Attractions and Sites | Singapore Zoo,%,18.0
2025,SOUTH ASIA,India,Major Attractions and Sites | Night Safari,%,24.0
2025,SOUTH ASIA,India,Major Attractions and Sites | River Wonders (formerly River Safari),%,10.0
2025,SOUTH ASIA,India,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,12.0
2025,SOUTH ASIA,India,Major Attractions and Sites | National Orchid Gardens,%,5.0
2025,SOUTH ASIA,India,Free Access Attractions and Sites | Orchard Road,%,36.0
2025,SOUTH ASIA,India,Free Access Attractions and Sites | Chinatown,%,46.0
2025,SOUTH ASIA,India,Free Access Attractions and Sites | Merlion Park,%,51.0
2025,SOUTH ASIA,India,Free Access Attractions and Sites | Little India,%,68.0
2025,SOUTH ASIA,India,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,8.0
2025,SOUTH ASIA,India,Free Access Attractions and Sites | Singapore River,%,21.0
2025,SOUTH ASIA,India,Free Access Attractions and Sites | Singapore Botanic Gardens,%,10.0
2025,SOUTH ASIA,India,Free Access Attractions and Sites | Raffles Hotel,%,10.0
2025,EUROPE,France,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,47.0
2025,EUROPE,France,Major Attractions and Sites | Gardens by the Bay,%,69.0
2025,EUROPE,France,Major Attractions and Sites | Sentosa,%,13.0
2025,EUROPE,France,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,5.0
2025,EUROPE,France,Major Attractions and Sites | Singapore Zoo,%,2.0
2025,EUROPE,France,Major Attractions and Sites | Night Safari,%,2.0
2025,EUROPE,France,Major Attractions and Sites | River Wonders (formerly River Safari),%,1.0
2025,EUROPE,France,Major Attractions and Sites | National Orchid Gardens,%,12.0
2025,EUROPE,France,Free Access Attractions and Sites | Orchard Road,%,30.0
2025,EUROPE,France,Free Access Attractions and Sites | Chinatown,%,61.0
2025,EUROPE,France,Free Access Attractions and Sites | Merlion Park,%,42.0
2025,EUROPE,France,Free Access Attractions and Sites | Little India,%,51.0
2025,EUROPE,France,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,12.0
2025,EUROPE,France,Free Access Attractions and Sites | Singapore River,%,34.0
2025,EUROPE,France,Free Access Attractions and Sites | Singapore Botanic Gardens,%,28.0
2025,EUROPE,France,Free Access Attractions and Sites | Raffles Hotel,%,17.0
2025,EUROPE,Germany,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,52.0
2025,EUROPE,Germany,Major Attractions and Sites | Gardens by the Bay,%,75.0
2025,EUROPE,Germany,Major Attractions and Sites | Sentosa,%,16.0
2025,EUROPE,Germany,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,9.0
2025,EUROPE,Germany,Major Attractions and Sites | Singapore Zoo,%,3.0
2025,EUROPE,Germany,Major Attractions and Sites | Night Safari,%,2.0
2025,EUROPE,Germany,Major Attractions and Sites | River Wonders (formerly River Safari),%,1.0
2025,EUROPE,Germany,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,1.0
2025,EUROPE,Germany,Major Attractions and Sites | National Orchid Gardens,%,11.0
2025,EUROPE,Germany,Free Access Attractions and Sites | Orchard Road,%,34.0
2025,EUROPE,Germany,Free Access Attractions and Sites | Chinatown,%,71.0
2025,EUROPE,Germany,Free Access Attractions and Sites | Merlion Park,%,49.0
2025,EUROPE,Germany,Free Access Attractions and Sites | Little India,%,53.0
2025,EUROPE,Germany,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,12.0
2025,EUROPE,Germany,Free Access Attractions and Sites | Singapore River,%,44.0
2025,EUROPE,Germany,Free Access Attractions and Sites | Singapore Botanic Gardens,%,30.0
2025,EUROPE,Germany,Free Access Attractions and Sites | Raffles Hotel,%,17.0
2025,EUROPE,Italy,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,62.0
2025,EUROPE,Italy,Major Attractions and Sites | Gardens by the Bay,%,68.0
2025,EUROPE,Italy,Major Attractions and Sites | Sentosa,%,15.0
2025,EUROPE,Italy,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,7.0
2025,EUROPE,Italy,Major Attractions and Sites | Singapore Zoo,%,2.0
2025,EUROPE,Italy,Major Attractions and Sites | Night Safari,%,1.0
2025,EUROPE,Italy,Major Attractions and Sites | River Wonders (formerly River Safari),%,3.0
2025,EUROPE,Italy,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,2.0
2025,EUROPE,Italy,Major Attractions and Sites | National Orchid Gardens,%,12.0
2025,EUROPE,Italy,Free Access Attractions and Sites | Orchard Road,%,39.0
2025,EUROPE,Italy,Free Access Attractions and Sites | Chinatown,%,73.0
2025,EUROPE,Italy,Free Access Attractions and Sites | Merlion Park,%,49.0
2025,EUROPE,Italy,Free Access Attractions and Sites | Little India,%,56.0
2025,EUROPE,Italy,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,7.0
2025,EUROPE,Italy,Free Access Attractions and Sites | Singapore River,%,39.0
2025,EUROPE,Italy,Free Access Attractions and Sites | Singapore Botanic Gardens,%,26.0
2025,EUROPE,Italy,Free Access Attractions and Sites | Raffles Hotel,%,11.0
2025,EUROPE,Netherlands,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,47.0
2025,EUROPE,Netherlands,Major Attractions and Sites | Gardens by the Bay,%,67.0
2025,EUROPE,Netherlands,Major Attractions and Sites | Sentosa,%,11.0
2025,EUROPE,Netherlands,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,5.0
2025,EUROPE,Netherlands,Major Attractions and Sites | Singapore Zoo,%,2.0
2025,EUROPE,Netherlands,Major Attractions and Sites | Night Safari,%,2.0
2025,EUROPE,Netherlands,Major Attractions and Sites | River Wonders (formerly River Safari),%,2.0
2025,EUROPE,Netherlands,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,1.0
2025,EUROPE,Netherlands,Major Attractions and Sites | National Orchid Gardens,%,8.0
2025,EUROPE,Netherlands,Free Access Attractions and Sites | Orchard Road,%,30.0
2025,EUROPE,Netherlands,Free Access Attractions and Sites | Chinatown,%,63.0
2025,EUROPE,Netherlands,Free Access Attractions and Sites | Merlion Park,%,32.0
2025,EUROPE,Netherlands,Free Access Attractions and Sites | Little India,%,44.0
2025,EUROPE,Netherlands,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,6.0
2025,EUROPE,Netherlands,Free Access Attractions and Sites | Singapore River,%,26.0
2025,EUROPE,Netherlands,Free Access Attractions and Sites | Singapore Botanic Gardens,%,23.0
2025,EUROPE,Netherlands,Free Access Attractions and Sites | Raffles Hotel,%,14.0
2025,EUROPE,Switzerland,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,51.0
2025,EUROPE,Switzerland,Major Attractions and Sites | Gardens by the Bay,%,68.0
2025,EUROPE,Switzerland,Major Attractions and Sites | Sentosa,%,13.0
2025,EUROPE,Switzerland,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,6.0
2025,EUROPE,Switzerland,Major Attractions and Sites | Singapore Zoo,%,5.0
2025,EUROPE,Switzerland,Major Attractions and Sites | Night Safari,%,2.0
2025,EUROPE,Switzerland,Major Attractions and Sites | River Wonders (formerly River Safari),%,1.0
2025,EUROPE,Switzerland,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,2.0
2025,EUROPE,Switzerland,Major Attractions and Sites | National Orchid Gardens,%,11.0
2025,EUROPE,Switzerland,Free Access Attractions and Sites | Orchard Road,%,43.0
2025,EUROPE,Switzerland,Free Access Attractions and Sites | Chinatown,%,65.0
2025,EUROPE,Switzerland,Free Access Attractions and Sites | Merlion Park,%,43.0
2025,EUROPE,Switzerland,Free Access Attractions and Sites | Little India,%,52.0
2025,EUROPE,Switzerland,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,8.0
2025,EUROPE,Switzerland,Free Access Attractions and Sites | Singapore River,%,44.0
2025,EUROPE,Switzerland,Free Access Attractions and Sites | Singapore Botanic Gardens,%,23.0
2025,EUROPE,Switzerland,Free Access Attractions and Sites | Raffles Hotel,%,13.0
2025,EUROPE,UK,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,48.0
2025,EUROPE,UK,Major Attractions and Sites | Gardens by the Bay,%,67.0
2025,EUROPE,UK,Major Attractions and Sites | Sentosa,%,16.0
2025,EUROPE,UK,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,7.0
2025,EUROPE,UK,Major Attractions and Sites | Singapore Zoo,%,4.0
2025,EUROPE,UK,Major Attractions and Sites | Night Safari,%,4.0
2025,EUROPE,UK,Major Attractions and Sites | River Wonders (formerly River Safari),%,2.0
2025,EUROPE,UK,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,1.0
2025,EUROPE,UK,Major Attractions and Sites | National Orchid Gardens,%,11.0
2025,EUROPE,UK,Free Access Attractions and Sites | Orchard Road,%,33.0
2025,EUROPE,UK,Free Access Attractions and Sites | Chinatown,%,60.0
2025,EUROPE,UK,Free Access Attractions and Sites | Merlion Park,%,40.0
2025,EUROPE,UK,Free Access Attractions and Sites | Little India,%,36.0
2025,EUROPE,UK,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,7.0
2025,EUROPE,UK,Free Access Attractions and Sites | Singapore River,%,36.0
2025,EUROPE,UK,Free Access Attractions and Sites | Singapore Botanic Gardens,%,25.0
2025,EUROPE,UK,Free Access Attractions and Sites | Raffles Hotel,%,33.0
2025,AMERICAS,Canada,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,51.0
2025,AMERICAS,Canada,Major Attractions and Sites | Gardens by the Bay,%,60.0
2025,AMERICAS,Canada,Major Attractions and Sites | Sentosa,%,16.0
2025,AMERICAS,Canada,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,7.0
2025,AMERICAS,Canada,Major Attractions and Sites | Singapore Zoo,%,5.0
2025,AMERICAS,Canada,Major Attractions and Sites | Night Safari,%,6.0
2025,AMERICAS,Canada,Major Attractions and Sites | River Wonders (formerly River Safari),%,4.0
2025,AMERICAS,Canada,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,2.0
2025,AMERICAS,Canada,Major Attractions and Sites | National Orchid Gardens,%,10.0
2025,AMERICAS,Canada,Free Access Attractions and Sites | Orchard Road,%,36.0
2025,AMERICAS,Canada,Free Access Attractions and Sites | Chinatown,%,55.0
2025,AMERICAS,Canada,Free Access Attractions and Sites | Merlion Park,%,43.0
2025,AMERICAS,Canada,Free Access Attractions and Sites | Little India,%,41.0
2025,AMERICAS,Canada,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,10.0
2025,AMERICAS,Canada,Free Access Attractions and Sites | Singapore River,%,34.0
2025,AMERICAS,Canada,Free Access Attractions and Sites | Singapore Botanic Gardens,%,23.0
2025,AMERICAS,Canada,Free Access Attractions and Sites | Raffles Hotel,%,16.0
2025,AMERICAS,USA,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,49.0
2025,AMERICAS,USA,Major Attractions and Sites | Gardens by the Bay,%,59.0
2025,AMERICAS,USA,Major Attractions and Sites | Sentosa,%,12.0
2025,AMERICAS,USA,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,6.0
2025,AMERICAS,USA,Major Attractions and Sites | Singapore Zoo,%,6.0
2025,AMERICAS,USA,Major Attractions and Sites | Night Safari,%,4.0
2025,AMERICAS,USA,Major Attractions and Sites | River Wonders (formerly River Safari),%,2.0
2025,AMERICAS,USA,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,2.0
2025,AMERICAS,USA,Major Attractions and Sites | National Orchid Gardens,%,9.0
2025,AMERICAS,USA,Free Access Attractions and Sites | Orchard Road,%,35.0
2025,AMERICAS,USA,Free Access Attractions and Sites | Chinatown,%,54.0
2025,AMERICAS,USA,Free Access Attractions and Sites | Merlion Park,%,40.0
